AMMO2,HEALTH,ARMOR,VELOCITY_X,VELOCITY_Y,VELOCITY_Z,KILLCOUNT,DAMAGE_TAKEN,ANGLE,height_1,width_1,lx_1,ly_1,enemie_present_1,height_2,width_2,lx_2,ly_2,enemie_present_2,MOVE_LEFT ,MOVE_RIGHT ,ATTACK ,MOVE_FORWARD,MOVE_BACKWARD,TURN_LEFT,TURN_RIGHT
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,65,30,81,93,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,52.0,0.0,-5.57098388671875,-2.2235565185546875,0.0,0.0,48.0,0.0,78,128,0,129,True,37,59,112,170,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,52.0,0.0,-5.0487060546875,-2.015106201171875,0.0,0.0,48.0,0.0,93,103,16,114,True,63,74,85,144,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,52.0,0.0,-4.5753936767578125,-1.826202392578125,0.0,0.0,48.0,358.24218758340976,95,85,24,112,True,65,59,82,136,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,52.0,0.0,-4.146453857421875,-1.654998779296875,0.0,0.0,48.0,356.4843750830005,88,73,27,117,True,68,51,78,138,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,52.0,0.0,0.0,-1.208709716796875,0.0,0.0,48.0,354.7265625825912,77,73,13,130,True,55,51,65,150,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,52.0,0.0,0.0,-1.09539794921875,0.0,0.0,48.0,352.96875008218194,57,73,0,150,True,37,46,52,170,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,52.0,0.0,0.0,-0.992706298828125,0.0,0.0,48.0,351.21093758177267,65,25,50,92,True,28,48,0,179,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,52.0,0.0,0.0,-0.8996429443359375,0.0,0.0,48.0,347.6953125809541,68,25,35,91,True,58,22,161,94,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
