AMMO2,HEALTH,ARMOR,VELOCITY_X,VELOCITY_Y,VELOCITY_Z,KILLCOUNT,DAMAGE_TAKEN,ANGLE,height_1,width_1,lx_1,ly_1,enemie_present_1,height_2,width_2,lx_2,ly_2,enemie_present_2,MOVE_LEFT ,MOVE_RIGHT ,ATTACK ,MOVE_FORWARD,MOVE_BACKWARD,TURN_LEFT,TURN_RIGHT
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,65,30,81,93,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7578125004092726,67,25,217,93,True,65,23,92,92,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.273437501227818,69,26,229,92,True,64,23,103,92,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.789062502046363,71,27,241,92,True,63,22,114,92,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,88.0,0.0,-1.3927459716796875,-0.5558929443359375,0.0,0.0,12.0,12.304687502864908,75,29,254,91,True,37,42,221,170,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,64.0,0.0,-4.053619384765625,0.593017578125,0.0,0.0,36.0,15.820312503683454,53,91,184,154,True,77,29,266,91,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,64.0,0.0,-3.6735992431640625,0.53741455078125,0.0,0.0,36.0,19.335937504502,62,84,204,145,True,42,82,237,165,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,64.0,0.0,-3.3292083740234375,0.487030029296875,0.0,0.0,36.0,22.851562505320544,57,74,222,150,True,49,67,252,158,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,64.0,0.0,-3.0171051025390625,0.4413604736328125,0.0,0.0,36.0,26.36718750613909,45,61,239,162,True,45,51,268,162,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,64.0,0.0,-2.7342529296875,0.3999786376953125,0.0,0.0,36.0,29.882812506957634,58,22,179,93,True,24,39,276,183,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,64.0,0.0,0.0,0.291717529296875,0.0,0.0,36.0,33.39843750777618,58,22,190,93,True,2,4,263,108,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,64.0,0.0,0.0,0.2643585205078125,0.0,0.0,36.0,36.914062508594725,59,23,200,93,True,2,4,278,108,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
