AMMO2,HEALTH,ARMOR,VELOCITY_X,VELOCITY_Y,VELOCITY_Z,KILLCOUNT,DAMAGE_TAKEN,ANGLE,height_1,width_1,lx_1,ly_1,enemie_present_1,height_2,width_2,lx_2,ly_2,enemie_present_2,MOVE_LEFT ,MOVE_RIGHT ,ATTACK ,MOVE_FORWARD,MOVE_BACKWARD,TURN_LEFT,TURN_RIGHT
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,65,30,81,93,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,66,23,87,92,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,34,204,93,True,66,23,87,92,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25,212,93,True,66,23,87,92,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52.0,46.0,0.0,-6.267364501953125,-2.501495361328125,0.0,0.0,54.0,0.0,66,25,212,93,True,66,25,85,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,46.0,0.0,-5.6798095703125,-2.2669830322265625,0.0,0.0,54.0,0.0,64,24,207,93,True,64,24,85,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,46.0,0.0,-5.1473388671875,-2.0544586181640625,0.0,0.0,54.0,0.0,62,24,203,93,True,62,23,85,92,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,46.0,0.0,0.0,-0.395904541015625,0.0,0.0,54.0,0.0,73,19,0,121,True,60,23,85,93,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,22.0,0.0,-2.8542938232421875,0.5625457763671875,0.0,0.0,78.0,0.0,44,65,0,163,True,60,23,199,94,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,22.0,0.0,0.0,0.4810791015625,0.0,0.0,78.0,0.0,56,70,0,151,True,60,23,200,94,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,22.0,0.0,0.0,0.43597412109375,0.0,0.0,78.0,0.0,56,75,0,151,True,60,23,200,94,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,22.0,0.0,0.0,0.3950958251953125,0.0,0.0,78.0,0.0,44,80,0,163,True,60,23,86,93,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
